Timestamp,Distance,Speed,Command,HeadingError,PID_Output
1760696402.8863828,25.31291500489895,150,L,-62.592549920194976
1760696403.1036034,22.82100657708443,140,F,-5.818226332838876
1760696403.5927591,35.93251130018038,150,L,-39.303079726662574
1760696404.3128316,27.73709091215711,150,F,-5.364520944364273
1760696404.4468184,31.115494990828147,150,F,11.136736853059475
1760696404.8459728,49.68940334508992,160,R,100.92085413575305
1760696405.356033,42.17739535356447,160,R,74.04580942167179
1760696405.5757754,42.17739535356447,160,R,74.04580942167179
1760696405.805518,42.17739535356447,160,R,74.04580942167179
1760696406.1906195,42.17739535356447,160,R,74.04580942167179
1760696406.394887,42.17739535356447,160,R,74.04580942167179
1760696406.8122468,42.17739535356447,160,R,74.04580942167179
1760696407.1169214,42.17739535356447,160,R,74.04580942167179
1760696407.4237268,42.17739535356447,160,R,74.04580942167179
1760696407.6244168,42.17739535356447,160,R,74.04580942167179
1760696408.1313736,42.17739535356447,160,R,74.04580942167179
1760696408.3455825,42.17739535356447,160,R,74.04580942167179
1760696408.5451546,42.17739535356447,160,R,74.04580942167179
1760696408.968774,42.17739535356447,160,R,74.04580942167179
1760696409.3066113,42.17739535356447,160,R,74.04580942167179
1760696409.5176823,42.17739535356447,160,R,74.04580942167179
1760696409.7212439,42.17739535356447,160,R,74.04580942167179
1760696409.8371694,42.17739535356447,160,R,74.04580942167179
1760696410.0284817,42.17739535356447,160,R,74.04580942167179
1760696410.2313783,42.17739535356447,160,R,74.04580942167179
1760696410.4411314,42.17739535356447,160,R,74.04580942167179
1760696410.639091,42.17739535356447,160,R,74.04580942167179
1760696410.9501033,42.17739535356447,160,R,74.04580942167179
1760696411.3585622,42.17739535356447,160,R,74.04580942167179
1760696411.66332,42.17739535356447,160,R,74.04580942167179
1760696411.9768484,42.17739535356447,160,R,74.04580942167179
1760696412.282571,42.17739535356447,160,R,74.04580942167179
1760696412.4982271,42.17739535356447,160,R,74.04580942167179
1760696412.898451,42.17739535356447,160,R,74.04580942167179
1760696413.104419,42.17739535356447,160,R,74.04580942167179
1760696413.5193722,42.17739535356447,160,R,74.04580942167179
1760696413.8155797,42.17739535356447,160,R,74.04580942167179
1760696414.121525,42.17739535356447,160,R,74.04580942167179
1760696414.340236,42.17739535356447,160,R,74.04580942167179
1760696447.5952594,173.9359973699009,180,F,-6.226080836531537
1760696447.7560878,173.9359973699009,180,F,-6.226080836531537
1760696448.1609936,159.98060065880557,180,F,-20.055238404813963
1760696448.5822546,134.66009781960759,180,F,-3.3431768190405364
1760696449.073275,104.26039130646042,180,F,-6.804483129269215
1760696449.5863063,75.70970566845523,170,F,-13.059455741718068
1760696450.1060793,47.74947930543432,160,L,-26.12949964315851
1760696450.610087,24.319538643680566,140,L,-69.46794514788735
1760696451.1367698,9.496424026155365,120,L,-83.56175945225999
1760696451.5525997,3.764573780762042,120,L,-24.556170464243223
1760696451.7367136,7.200658594954879,120,R,10.567347252420939
1760696452.1471663,13.509175434852148,120,R,31.91747357082347
1760696452.3660457,13.154526959131248,120,R,35.987216214630074
1760696452.6743214,9.908839331428775,120,R,43.14801814236745
1760696452.9749572,5.487841566974412,120,R,39.19242940521579
1760696453.2896376,2.783891236914611,120,R,24.096413010066442
1760696453.7020206,5.887724278043191,120,L,-134.91435704600835
1760696454.1127498,14.593340213793828,120,L,-149.7311350956467
1760696454.3050795,17.33540983409223,140,L,-155.59602467071727
1760696454.5119367,13.251503979917764,120,L,-151.40055151061856
1760696455.0751915,1.459736535686412,120,L,-38.213491214952455
1760696455.4965656,9.59326396244079,120,R,58.772180772372224
1760696455.7029312,12.733491933700181,120,R,63.73975303728213
1760696456.086998,12.087459784803286,120,R,49.09343450667401
1760696456.628664,10.345663609963268,120,L,-10.850104629797377
1760696456.8164203,12.76816388346188,120,L,-36.80524097919397
1760696457.023034,16.643347776821575,140,L,-43.258474939583834
1760696457.3415134,13.606151904187538,120,L,-22.055274941272728
1760696457.6350486,11.794616453258417,120,R,25.906680211066597
1760696458.0432765,14.750685199259042,120,R,55.71347215345577
1760696458.2480483,13.61884309287997,120,R,63.29723421450382
1760696458.4494731,10.622412839491533,120,R,68.01090551402405
1760696458.7762477,6.200459420726806,120,R,96.6331639474763
1760696459.069325,6.568814410588869,120,R,138.60031299795818
1760696459.5810738,13.976134041785208,120,L,-177.90599121070522
1760696459.8809874,19.249977106387654,140,L,-170.12659325104357
1760696460.096666,19.717362391085025,140,L,-170.94927162475034
1760696460.3016977,17.595163803806308,140,L,-175.42856754670183
1760696460.5125935,13.424970938358273,120,R,168.60097813912773
1760696461.1529195,10.119286579021717,120,R,77.53816532906427
1760696461.5637338,12.625450795027914,120,R,80.56479771890855
1760696461.7688246,12.121926216468161,120,R,105.68618592759299
1760696462.0762703,14.612239372534813,120,R,138.14644257881488
1760696462.5797358,17.006658017112777,140,R,171.44771833077766
1760696462.8089895,21.708992258574163,140,R,179.7116521525526
1760696463.1174338,31.381045067691637,150,L,-175.96328988106268
1760696463.7105289,57.97231430804105,160,L,-168.25931284154382
1760696464.025941,51.738567736856325,160,L,-167.01743015573953
1760696464.2273548,50.305756689925076,160,L,-168.69643343573688
1760696464.5309348,38.50785537164112,150,L,-178.86997896387857
1760696464.8464563,31.911782210871454,150,R,168.67687042425368
1760696465.0479014,28.09224224232849,150,R,159.27672770069492
1760696465.2469547,26.94247879533316,150,R,157.63330357033658
1760696465.4534354,27.968058505947955,150,R,163.215738279852
1760696465.8664606,37.75344523106165,150,L,-178.61795914816244
1760696466.071431,42.101933729489495,160,L,-173.8896570861744
1760696466.4106503,45.54712152559188,160,L,-169.73441466094118
1760696466.710926,38.00777177395522,150,R,179.2953964125246
1760696467.022337,31.218717513028743,150,R,166.0294016741738
1760696467.3279781,30.393101445234905,150,R,163.30090536784755
1760696467.4467502,31.43449402625636,150,R,167.95535180438668
1760696467.9532218,45.75149747514543,160,L,-175.54734026544563
1760696468.2515566,55.351695285436705,160,L,-166.17158135695084
1760696468.4588172,55.92587322750862,160,L,-161.98523495898655
1760696468.8668907,39.136437045363856,150,L,-170.14214224796538
1760696468.9847946,37.53043573525944,150,L,-175.28125549226425
1760696469.4872873,31.10053407186391,150,R,162.4060618770654
1760696469.9875772,23.285293476729784,140,R,130.15989608130306
1760696470.503614,20.969203105851918,140,R,151.05994509760853
1760696470.6525395,20.801127060383035,140,R,161.90635605121005
1760696470.9570346,26.62652168452582,150,L,-178.70502645394123
1760696471.1568146,28.525028071726666,150,L,-174.5474403951717
1760696471.5623703,27.459491217232483,150,L,-173.10015755766406
1760696471.973927,19.208799243791397,140,R,165.68692761947688
1760696472.2739549,18.16599991676047,140,R,135.13188088778605
1760696472.5015845,18.051654767407474,140,R,135.838594513365
1760696472.8878343,12.102796592727188,120,R,149.79673956972638
1760696473.1902163,13.09506370010033,120,R,169.250278790847
1760696473.4092858,12.188589688048818,120,L,-174.70547402807244
1760696473.7181642,14.06889476002495,120,L,-157.13909759280256
1760696474.0313892,13.881556043426635,120,L,-160.2426961697737
1760696474.3316486,10.644586589822966,120,R,176.42367717761147
1760696474.6347945,13.459215528631463,120,R,139.79503833197967
1760696474.946302,13.488730853749317,120,R,140.3606673578897
1760696475.1466725,12.02148879840643,120,R,160.04086704480375
1760696475.5856535,12.877265746636674,120,L,-150.34923414933132
1760696475.7754269,16.485035658343314,140,L,-131.22688916759537
1760696476.0939934,13.39748567469489,120,L,-131.37280995657267
1760696476.395749,8.153550951802353,120,L,-168.78972953679983
1760696476.6031704,9.162931346477139,120,R,152.3002854373321
1760696476.9103541,12.678931853803777,120,R,77.22832168343157
1760696477.2196457,15.823028431007748,140,R,80.32457273715445
1760696477.6245856,15.428140934093252,140,R,152.02685122201916
1760696477.929661,18.311710595441646,140,L,-176.95424088584966
1760696478.1453853,21.896048035296232,140,L,-167.97248801051455
1760696478.5548875,21.223169015360092,140,L,-168.2166118177082
1760696478.7649548,18.971152132157044,140,L,-179.64157199619808
1760696479.0468433,18.650646935621076,140,R,154.65869515639332
1760696479.4834917,26.57921791048944,150,R,80.00048473921744
1760696479.8963397,25.534459928824592,150,R,144.97825377128237
1760696480.278862,23.08542890177858,140,R,169.15571735938107
1760696480.490597,22.240514670281854,140,L,-178.39079048846202
1760696480.6956174,26.423571550476755,150,L,-156.3248088000925
1760696480.9497123,26.614859476196095,150,L,-148.82294101427397
1760696481.2397523,20.14576630800548,140,L,-154.92584967357163
1760696481.4461207,16.077042539070234,140,L,-163.23821325074462
1760696481.9683824,15.860294715443638,140,R,135.1133629091598
1760696482.169515,21.073897064587975,140,R,65.16169602401207
1760696482.4702947,23.78262575873403,140,R,70.91557993551143
1760696482.6839175,20.160343073072013,140,R,132.9541277223268
1760696483.18648,16.842172517816255,140,R,175.67971494377662
1760696483.491789,19.307757673199582,140,L,-148.2480396541446
1760696483.7155862,25.643776121578806,150,L,-134.49668044915876
1760696484.0163236,25.450004398567053,150,L,-129.75991616347943
1760696484.3302724,19.092449204707428,140,L,-135.4064958450018
1760696484.5256662,14.899643373448654,120,L,-144.7470636316523
1760696485.0438473,10.797096105681913,120,L,-179.12220443508468
1760696485.2559178,11.317160848813748,120,R,157.15949931188578
1760696485.6322699,14.012504465644662,120,R,139.93752353858153
1760696485.8086283,14.865064393461505,120,R,139.53843081715027
1760696486.0112057,15.908487234206538,140,R,148.5787168434772
1760696486.5174265,27.370810371526186,150,R,170.09554466226277
1760696486.7283628,31.70837956588796,150,R,179.4713416300832
1760696487.441153,56.41708699752066,160,L,-165.299864192319
1760696487.9517853,56.41708699752066,160,L,-165.299864192319
1760696488.2734737,56.41708699752066,160,L,-165.299864192319
1760696488.5719278,56.41708699752066,160,L,-165.299864192319
1760696488.8678794,44.91340295389046,160,L,-149.03158119293025
1760696489.1847746,30.020092891428096,150,L,-140.16179448036723
1760696489.4866068,19.717362391085025,140,L,-144.68773826327043
1760696490.0968544,0.5149036799034832,120,R,132.76052406204815
1760696490.4103115,11.556181700212793,120,R,16.325714799858247
1760696490.7452044,14.279508816332465,120,L,-3.7884600762167224
1760696491.0224068,15.303744256745626,140,L,-22.45220299004626
1760696491.3349612,17.07254406890651,140,L,-30.2660575656746
1760696491.6318371,16.463524700923237,140,F,-9.70983621280675
1760696492.0401547,23.9338969193463,140,R,27.77596129547129
1760696492.351604,22.456701476945224,140,R,41.33995527086864
1760696492.5560286,16.215406305312715,140,R,63.614199260258715
1760696492.9157586,12.741483765824146,120,R,108.71781611597612
1760696493.2258863,18.090157205828557,140,R,146.34471824559546
1760696493.4301367,24.460652855407062,140,R,160.78591464213468
1760696493.641127,28.879084408253892,150,R,169.27720445279493
1760696493.9539187,36.36920072922747,150,R,178.80218450310716
1760696494.4632835,57.36536257652779,160,L,-174.56061346302707
1760696494.9568279,57.36536257652779,160,L,-174.56061346302707
1760696495.2800353,57.36536257652779,160,L,-174.56061346302707
1760696495.4827268,57.36536257652779,160,L,-174.56061346302707
1760696495.770874,57.36536257652779,160,L,-174.56061346302707
1760696496.196032,30.340078045290504,150,L,-160.80943674935546
1760696496.5095696,21.79514368430593,140,L,-174.66906522447542
1760696497.1029944,17.023287675884152,140,R,127.25693644469567
1760696497.719104,28.60336321255653,150,L,-53.4835911330971
1760696498.0357301,26.718873678692642,150,L,-44.232488637975436
1760696498.2282522,27.07700328052253,150,L,-46.56097481833463
1760696498.5392246,33.03822784190912,150,R,94.76348408959615
1760696499.0529861,48.903255566237135,160,R,85.23690698278654
1760696499.462821,47.4414374098085,160,R,80.08550922915168
1760696499.875002,33.578508247707774,150,R,81.59737188486474
1760696500.181448,24.174919569606573,140,R,83.63415485612563
1760696500.4519107,10.44024734506165,120,R,88.3028498467163
1760696500.7444615,6.6937478387452884,120,R,126.86989764584405
1760696501.059975,12.407760553334542,120,R,172.25814560731547
1760696501.453688,20.563312473879627,140,R,178.62981424321796
1760696501.6707854,30.26330280885613,150,L,-178.95480032502525
1760696502.0572941,45.119514550587525,160,L,-173.57988234263834
1760696502.3655376,40.851646348673576,160,L,-174.8775892348048
1760696502.5880146,34.34157624829831,150,R,176.53054621431355
1760696502.8915796,27.60282798281121,150,R,161.57973983789242
1760696503.1000743,25.375431024443095,150,R,153.75975576191772
1760696503.5263693,33.29536749574512,150,R,169.69418797935543
1760696503.8204043,44.63101167484897,160,R,176.55623570785443
1760696504.031359,58.04635582996277,160,L,-177.66451675140632
1760696504.433449,58.04635582996277,160,L,-177.66451675140632
1760696504.633401,58.04635582996277,160,L,-177.66451675140632
1760696504.9348202,58.04635582996277,160,L,-177.66451675140632
1760696505.3482113,38.59918515567194,150,L,-166.0312020566864
1760696505.758581,24.085652838825858,140,R,176.90343586940543
1760696505.9807873,20.335146418033442,140,R,162.91123059790922
1760696506.2764087,20.771571514019282,140,R,155.75530058345225
1760696506.5970333,27.87483764865819,150,R,171.80652234875615
1760696506.8899333,36.50407563032284,150,R,177.75211359173736
1760696507.2046576,57.886843668483415,160,L,-175.45512521009695
1760696507.5077198,57.94754418613469,160,L,-175.81999259370073
1760696507.8624206,57.94754418613469,160,L,-175.81999259370073
1760696507.9863317,57.61669493897158,160,L,-168.8686812785933
1760696508.2831411,38.54618483429702,150,L,-172.83906546187475
1760696508.6776257,29.271673768665842,150,R,164.38234988455002
1760696508.982133,27.68415619104093,150,L,-131.0293585238892
1760696509.3087327,29.63982057493412,150,L,-138.28416498053014
1760696509.6982133,30.594352761318945,150,L,-148.42770828303878
1760696510.0059564,29.608374603964982,150,L,-89.09138396705838
1760696510.2160645,29.981086354216153,150,L,-85.96623332541762
1760696510.523021,35.82043325834788,150,R,98.025749128722
1760696510.8221014,43.43037771083966,160,R,94.58090313227359
1760696511.1374264,42.93830376952473,160,R,101.35102168705532
1760696511.3408325,39.509453279584264,150,L,-111.65402083624325
1760696511.6523035,30.99909904608522,150,L,-85.67143622283236
1760696512.070869,28.13778952004991,150,L,-91.11397145194293
1760696512.3663192,29.326944537441587,150,R,100.21652920755162
1760696512.6790125,38.6323536289429,150,R,89.52396661736009
1760696512.9773529,41.214069946302345,160,R,90.03598894136564
1760696513.277351,35.478916090159274,150,R,101.56978191704746
1760696513.4901414,30.769114382198822,150,L,-92.79995515823686
1760696513.8994637,23.45189239055645,140,L,-98.88202480995898
1760696514.230075,21.780070194480825,140,R,140.21054278800358
1760696514.5113668,21.668829838516118,140,R,123.66300751866095
1760696514.8429992,21.719974785848535,140,R,124.15410420281279
1760696515.0342062,24.25017790177151,140,L,-102.7085374343165
1760696515.3856995,29.730128786923014,150,L,-124.59285868841495
1760696515.5853634,31.132207689974262,150,L,-130.2518082378332
1760696516.006271,22.679371145131014,140,R,148.28853854872938
1760696516.4072337,18.16599991676047,140,R,114.07795603196126
1760696516.6188202,19.092449204707435,140,R,114.10338838045416
1760696516.9215178,18.884301220662902,140,R,126.73107035835679
1760696517.131512,14.756586072185366,120,R,139.95128095196526
1760696517.4324365,12.060104803885702,120,R,152.0247384097632
1760696517.74415,10.812977277973154,120,L,-173.19868517601844
1760696518.1541886,12.02423019665901,120,L,-132.76223251204118
1760696518.4629376,10.64458658982297,120,L,-108.15784217479563
1760696518.7624404,6.025173662845161,120,L,-100.29129308677915
1760696519.0867352,3.006057549164745,120,R,53.46056267533021
1760696519.383046,8.785423648105358,120,R,61.67245355022385
1760696519.687694,9.858295792324402,120,R,60.953095025715186
1760696520.0073192,4.442933438837696,120,R,69.00794609005351
1760696520.3130515,3.7183113110704036,120,L,-128.58326745443904
1760696520.5018957,8.399733548585656,120,L,-118.75787539125756
1760696520.9144146,6.941664998596865,120,L,-114.13190721981661
1760696521.2219503,2.574518399517416,120,L,-147.77124256490146
1760696521.5339222,6.245442621418874,120,R,107.89155245280213
1760696521.9512925,14.968431207165828,120,R,104.05790059536793
1760696522.3505998,16.21540630531271,140,R,119.4466947722099
1760696522.7158499,18.28704346803129,140,R,142.8521953870719
1760696522.912027,17.77506141965904,140,R,159.54132571576503
1760696523.3114629,21.67042575925032,140,L,-158.45655280007549
1760696523.6187315,28.582191429442872,150,L,-143.31877490368527
1760696523.8247442,31.393656611503868,150,L,-136.70650391634936
1760696524.3395572,17.980179557894655,140,L,-140.45868114765213
1760696524.634287,11.450855787886075,120,L,-151.5446589588618
1760696524.8398044,7.260246277471036,120,R,150.1285814346637
1760696525.155098,10.591061405885327,120,R,110.02313222722648
1760696525.355467,11.697319396511386,120,R,104.2223996155644
1760696525.4774647,12.050036122883832,120,R,110.05657327228454
1760696525.766849,15.20721508382273,140,R,137.1430921445302
1760696525.9725678,16.553061775941217,140,R,155.92450174492117
1760696526.5024602,20.44597746256198,140,L,-158.9073523763661
1760696526.695702,25.64091035701408,150,L,-103.31049633510007
1760696526.8945293,27.658217769625015,150,L,-99.09567875783985
1760696527.1043487,23.78554389779953,140,L,-103.58388707528667
1760696527.3071916,17.162609325186775,140,L,-144.65691373371067
1760696527.5098069,13.211785775238388,120,L,-150.29017001598325
1760697327.943291,179.6536118155618,180,F,-6.171690543539341,APPROACH
1760697328.263051,179.6536118155618,180,F,-6.369622747770279,APPROACH
1760697328.683863,164.65667041057443,180,F,-1.2038582502098052,APPROACH
1760697329.0755308,135.28317874463747,180,F,-5.541052881005442,APPROACH
1760697329.5927534,108.12402761188622,180,F,-10.226994142141848,APPROACH
1760697330.1997368,71.02949025229042,170,F,-14.919071497584923,APPROACH
1760697330.6455553,48.59914921426226,160,F,-24.24381482432375,APPROACH
1760697331.093618,26.750662725563892,150,L,-53.16319171268913,APPROACH
1760697331.2598047,22.8693601782312,150,L,-71.29738930144367,APPROACH
1760697331.5712543,19.898571987540592,130,L,-105.55406249100548,HEADING_CORRECTION
1760697331.9886158,10.875576656495141,130,L,-115.10562898395364,HEADING_CORRECTION
1760697332.3249831,5.4878415669744145,130,L,-123.23631181646175,HEADING_CORRECTION
1760697332.5149562,3.006057549164749,130,L,-103.08733980539714,HEADING_CORRECTION
1760697332.8389976,2.58213911658997,130,R,65.79778313240917,HEADING_CORRECTION
1760697333.130676,7.024632354862654,130,R,71.82475070840178,HEADING_CORRECTION
1760697642.7875748,179.53344762429296,180,F,2.9831907729939644,APPROACH
1760697643.1072824,179.53344762429296,180,F,2.9686542315037627,APPROACH
1760697643.5253775,167.11102718894224,180,F,1.9908579134184947,APPROACH
1760697644.0123398,136.06983432493584,180,F,0.07904731345703109,APPROACH
1760697644.543175,100.87153438120917,180,F,-2.3582193049817155,APPROACH
1760697645.0372272,78.63378702975615,170,F,-3.9900813272329287,APPROACH
1760697645.5006185,48.7987870837191,160,F,-10.306087145685865,APPROACH
1760697645.9833953,21.265473539672673,150,L,-35.062445964894664,APPROACH
1760697646.5760252,24.100072245767684,150,L,-147.6133848022111,APPROACH
1760697646.7936347,28.224797931390906,150,L,-155.93663281299177,APPROACH
1760697646.9935372,31.201690590574543,160,L,-163.63797431125272,APPROACH
1760697647.3022091,30.74389570614828,160,L,-166.5998750976563,APPROACH
1760697647.537295,29.619502333741472,150,L,-169.09742855393304,APPROACH
1760697647.7463388,28.986157154020532,150,L,-175.57007545585063,APPROACH
1760697648.059227,26.327362722723855,150,R,170.6780390711586,APPROACH
1760697648.3534045,25.82139116589977,150,R,154.2603618184176,APPROACH
1760697648.6653376,28.83378856967008,150,R,147.9250269714423,APPROACH
1760697648.861835,30.263302808856114,160,R,155.2050440541341,APPROACH
1760697649.1873195,36.67167501276935,160,R,173.047895020618,APPROACH
1760697649.5807946,48.66821942975104,160,L,-169.73793171724984,APPROACH
1760697649.9062395,48.484160981593604,160,L,-159.45218744530428,APPROACH
1760697650.091541,48.484160981593604,160,L,-159.45218744530428,APPROACH
1760697650.499643,40.30720945426958,160,L,-155.65803501460772,APPROACH
1760697650.8175337,30.796438206022067,160,L,-171.1689168204075,APPROACH
1760697651.11737,26.608436068872027,150,R,172.45690385984233,APPROACH
1760697651.6364334,29.743224466374432,150,R,134.28291260535366,APPROACH
1760697652.0513473,32.869770362872195,160,R,150.4056744035511,APPROACH
1760697652.3877456,39.39860556125768,160,R,165.11411223001986,APPROACH
1760697652.5848193,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697652.8964214,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697653.106271,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697653.513244,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697653.7151155,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697654.0295131,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697654.3346257,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697654.7321084,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697655.0468242,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697655.3647554,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697655.5520647,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697655.9608192,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697656.1602654,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697656.4781184,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697656.6847525,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697656.8920562,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697657.088629,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697657.5410688,49.93004333046472,160,R,173.0213011278089,APPROACH
1760697673.843932,179.07491934189687,180,F,-11.053702755305288,APPROACH
1760697674.1084075,179.07491934189687,180,F,-10.948350407110404,APPROACH
1760697674.4614706,170.79335930322063,180,F,-12.999115765296018,APPROACH
1760697674.9862728,139.865666334927,180,F,-11.049179120288713,APPROACH
1760697675.4977264,107.31550538805236,180,F,6.730311765149453,APPROACH
1760697675.9845395,78.14274847078856,170,F,4.239831910342573,APPROACH
1760697676.5314355,44.935285754441416,160,F,5.079693991000263,APPROACH
1760697677.008721,20.45650188116548,150,F,8.141160420813145,APPROACH
1760697677.7228172,31.461204359218016,160,R,179.21560366212145,APPROACH
1760697678.5564234,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697678.7749672,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697679.0650377,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697679.2766643,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697679.5828898,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697679.8870027,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697680.1959617,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697680.5018065,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697680.807126,47.11027442299937,160,L,-179.78734589856012,APPROACH
1760697709.4473195,167.08326069704938,180,F,5.307020665494633,APPROACH
1760697709.6938179,167.08326069704938,180,F,5.808382536145643,APPROACH
1760697710.1029456,152.59853824695819,180,F,3.782645446596291,APPROACH
1760697710.5944028,121.05412028001706,180,F,2.251912269166951,APPROACH
1760697711.1084454,91.07823413567472,180,F,3.1820267394099346,APPROACH
1760697711.631077,62.127347795380004,170,F,1.8395223082587462,APPROACH
1760697712.0676377,32.10873577150746,160,F,0.2013424502723189,APPROACH
1760697712.5546544,4.6555486244834725,130,S,-3.8140748342903543,HEADING_CORRECTION
1760697713.5928054,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697713.9048386,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697714.1018548,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697714.4487212,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697714.644302,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697714.9556773,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697715.1475663,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697715.5739343,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697715.871136,61.35135153488137,130,L,-177.9511997365575,HEADING_CORRECTION
1760697716.183788,70.03992962319508,130,L,-166.95661722468918,HEADING_CORRECTION
1760697716.4851446,60.58226445120092,130,L,-162.4339753515336,HEADING_CORRECTION
1760697716.702451,53.61118997741732,130,L,-153.33549129948727,HEADING_CORRECTION
1760697716.9028711,49.13976942538429,130,L,-151.25489169970317,HEADING_CORRECTION
1760697717.0988014,45.99495722639705,130,L,-150.79975691317773,HEADING_CORRECTION
1760697717.4029396,36.52932068372416,130,L,-138.0892298638813,HEADING_CORRECTION
1760697717.7107651,32.14063850947812,130,L,-134.95963235376823,HEADING_CORRECTION
1760697717.904595,27.644555658901876,130,L,-131.6125245328528,HEADING_CORRECTION
1760697718.3307047,20.98094607303431,130,L,-128.73267343849693,HEADING_CORRECTION
1760697718.658461,14.366218028589122,130,L,-130.9493063220733,HEADING_CORRECTION
1760697718.9630907,9.2682662382627,130,L,-132.6467031338917,HEADING_CORRECTION
1760697719.39956,2.578807823915348,130,L,-156.5355622127311,HEADING_CORRECTION
1760697719.59749,3.00605754916474,130,R,100.32635630457128,HEADING_CORRECTION
1760697719.715652,3.9242070764379764,130,R,95.94036511078522,HEADING_CORRECTION
1760697720.1364202,2.1896048035296105,130,R,111.11183694177598,HEADING_CORRECTION
1760697720.3165941,2.1896048035296154,130,L,-164.29969711861852,HEADING_CORRECTION
1760697720.6297312,8.768633757143203,120,F,-137.22853145348193,FINAL_APPROACH
1760697720.933401,6.3707418829120765,120,F,-122.84955770847841,FINAL_APPROACH
1760697721.4439313,16.372676991108847,130,L,-166.01500247583394,HEADING_CORRECTION
1760697721.7548103,26.028179177492802,130,L,-175.15229095480677,HEADING_CORRECTION
1760697721.980815,31.506427029622476,130,R,177.27751031286363,HEADING_CORRECTION
1760697722.1897628,33.71404206738778,130,R,173.33085496458597,HEADING_CORRECTION
1760697722.3654544,34.193828339002515,130,R,173.51058002787994,HEADING_CORRECTION
1760697722.578299,36.1286398030331,130,L,-178.36807655429044,HEADING_CORRECTION
1760697722.8840823,37.78355461819131,130,L,-172.50578068417275,HEADING_CORRECTION
1760697723.0994399,40.227860201959324,130,L,-163.6326988470846,HEADING_CORRECTION
1760697723.3916428,34.970158516753756,130,L,-167.50480875451203,HEADING_CORRECTION
1760697723.7200346,31.86361046307095,130,L,-179.9000122526866,HEADING_CORRECTION
1760697723.8996646,31.27822438663845,130,R,169.65787867312193,HEADING_CORRECTION
1760697724.1054983,31.29518096027092,130,R,160.33002931067728,HEADING_CORRECTION
1760697724.3082457,31.405318568844315,130,R,157.4299260998243,HEADING_CORRECTION
1760697724.6231341,35.383849359775255,130,R,166.0526794428882,HEADING_CORRECTION
1760697725.0389209,38.33876618411504,130,L,-177.85017909164324,HEADING_CORRECTION
1760697725.2309926,39.84800726031463,130,L,-170.28636275369908,HEADING_CORRECTION
1760697725.5414612,40.12769574739734,130,L,-164.92698187297248,HEADING_CORRECTION
1760697725.7419927,36.93501352358177,130,L,-168.14380414047724,HEADING_CORRECTION
1760697725.8643684,34.672345797824455,130,L,-174.04822993204317,HEADING_CORRECTION
1760697726.357051,31.970080033582146,130,R,163.29229836773155,HEADING_CORRECTION
1760697726.5734794,30.353553556609334,130,R,153.07668509139006,HEADING_CORRECTION
1760697726.8051722,30.74006724358886,130,R,153.48324259486236,HEADING_CORRECTION
1760697727.014536,34.02562167542686,130,R,156.10846205965063,HEADING_CORRECTION
1760697727.3284585,41.408524258851976,130,R,162.02902204883563,HEADING_CORRECTION
1760697727.72224,47.43296844667148,130,R,174.40263044159616,HEADING_CORRECTION
1760697727.936718,50.64283328802888,130,R,178.77655125509858,HEADING_CORRECTION
1760697728.3401084,57.33211483063146,130,L,-175.26897725582364,HEADING_CORRECTION
1760697728.6420631,62.474984987371776,130,L,-123.32805510450271,HEADING_CORRECTION
1760697728.8745537,63.739618051551744,130,L,-121.46377537503423,HEADING_CORRECTION
1760697729.1596959,58.068964371293454,130,L,-168.71822276271718,HEADING_CORRECTION
